CCC_CODE,GOVT_STAT,OSD_REMARK,CONN_STAT,TYPE,COUNT,OSD
3157103,NO,OSD   ,LIVE  ,D   ,1,848.95
3157103,NO,OSD   ,LIVE  ,D   ,1,850.54
3157103,NO,OSD   ,LIVE  ,D   ,1,851.31
3157103,NO,OSD   ,LIVE  ,D   ,1,852.32
3157103,NO,OSD   ,LIVE  ,D   ,1,852.74
3157103,NO,OSD   ,LIVE  ,D   ,1,853.3
3157103,NO,OSD   ,LIVE  ,D   ,1,853.99
3157103,NO,OSD   ,LIVE  ,D   ,1,854.34
3157103,NO,OSD   ,LIVE  ,D   ,1,854.35
3157103,NO,OSD   ,LIVE  ,D   ,1,855.18
3157103,NO,OSD   ,LIVE  ,D   ,1,859.31
3157103,NO,OSD   ,LIVE  ,D   ,1,860.16
3157103,NO,OSD   ,LIVE  ,D   ,1,861.29
3157103,NO,OSD   ,LIVE  ,D   ,1,862.62
3157103,NO,OSD   ,LIVE  ,D   ,1,862.85
3157103,NO,OSD   ,LIVE  ,D   ,1,863.21
3157103,NO,OSD   ,LIVE  ,D   ,1,863.31
3157103,NO,OSD   ,LIVE  ,D   ,1,864.48
3157103,NO,OSD   ,LIVE  ,D   ,1,866.2
3157103,NO,OSD   ,LIVE  ,D   ,1,866.74
3157103,NO,OSD   ,LIVE  ,D   ,1,868.02
3157103,NO,OSD   ,LIVE  ,D   ,1,869.09
3157103,NO,OSD   ,LIVE  ,D   ,1,869.27
3157103,NO,OSD   ,LIVE  ,D   ,1,869.54
3157103,NO,OSD   ,LIVE  ,D   ,1,869.67
3157103,NO,OSD   ,LIVE  ,D   ,1,870.56
3157103,NO,OSD   ,LIVE  ,D   ,1,871.36
3157103,NO,OSD   ,LIVE  ,D   ,1,872.68
3157103,NO,OSD   ,LIVE  ,D   ,1,873.26
3157103,NO,OSD   ,LIVE  ,D   ,1,874.2
3157103,NO,OSD   ,LIVE  ,D   ,1,874.42
3157103,NO,OSD   ,LIVE  ,D   ,1,876.86
3157103,NO,OSD   ,LIVE  ,D   ,1,877.94
3157103,NO,OSD   ,LIVE  ,D   ,1,878.99
3157103,NO,OSD   ,LIVE  ,D   ,1,879.53
3157103,NO,OSD   ,LIVE  ,D   ,1,880.23
3157103,NO,OSD   ,LIVE  ,D   ,1,880.64
3157103,NO,OSD   ,LIVE  ,D   ,1,881.33
3157103,NO,OSD   ,LIVE  ,D   ,1,882.17
3157103,NO,OSD   ,LIVE  ,D   ,1,882.49
3157103,NO,OSD   ,LIVE  ,D   ,1,883.06
3157103,NO,OSD   ,LIVE  ,D   ,1,883.38
3157103,NO,OSD   ,LIVE  ,D   ,1,883.55
3157103,NO,OSD   ,LIVE  ,D   ,1,884.34
3157103,NO,OSD   ,LIVE  ,D   ,1,884.87
3157103,NO,OSD   ,LIVE  ,D   ,1,887.55
3157103,NO,OSD   ,LIVE  ,D   ,1,888.28
3157103,NO,OSD   ,LIVE  ,D   ,1,889.67
3157103,NO,OSD   ,LIVE  ,D   ,1,890.4
3157103,NO,OSD   ,LIVE  ,D   ,1,891.14
3157103,NO,OSD   ,LIVE  ,D   ,1,891.59
3157103,NO,OSD   ,LIVE  ,D   ,1,893.28
3157103,NO,OSD   ,LIVE  ,D   ,1,893.55
3157103,NO,OSD   ,LIVE  ,D   ,1,894.01
3157103,NO,OSD   ,LIVE  ,D   ,1,894.44
3157103,NO,OSD   ,LIVE  ,D   ,1,896.46
3157103,NO,OSD   ,LIVE  ,D   ,1,898.06
3157103,NO,OSD   ,LIVE  ,D   ,1,898.88
3157103,NO,OSD   ,LIVE  ,D   ,1,899.79
3157103,NO,OSD   ,LIVE  ,D   ,1,900.94
3157103,NO,OSD   ,LIVE  ,D   ,1,910.93
3157103,NO,OSD   ,LIVE  ,D   ,1,911.96
3157103,NO,OSD   ,LIVE  ,D   ,1,912.06
3157103,NO,OSD   ,LIVE  ,D   ,1,912.43
3157103,NO,OSD   ,LIVE  ,D   ,1,914.11
3157103,NO,OSD   ,LIVE  ,D   ,1,914.12
3157103,NO,OSD   ,LIVE  ,D   ,1,916.34
3157103,NO,OSD   ,LIVE  ,D   ,1,916.5
3157103,NO,OSD   ,LIVE  ,D   ,1,916.68
3157103,NO,OSD   ,LIVE  ,D   ,1,920.91
3157103,NO,OSD   ,LIVE  ,D   ,1,924.51
3157103,NO,OSD   ,LIVE  ,D   ,1,924.72
3157103,NO,OSD   ,LIVE  ,D   ,1,926.89
3157103,NO,OSD   ,LIVE  ,D   ,1,927.27
3157103,NO,OSD   ,LIVE  ,D   ,1,927.81
3157103,NO,OSD   ,LIVE  ,D   ,1,927.84
3157103,NO,OSD   ,LIVE  ,D   ,1,928.5
3157103,NO,OSD   ,LIVE  ,D   ,1,929.7
3157103,NO,OSD   ,LIVE  ,D   ,1,930.43
3157103,NO,OSD   ,LIVE  ,D   ,1,930.97
3157103,NO,OSD   ,LIVE  ,D   ,1,933.16
3157103,NO,OSD   ,LIVE  ,D   ,1,935.16
3157103,NO,OSD   ,LIVE  ,D   ,1,935.26
3157103,NO,OSD   ,LIVE  ,D   ,1,936.4
3157103,NO,OSD   ,LIVE  ,D   ,1,939.04
3157103,NO,OSD   ,LIVE  ,D   ,1,940.67
3157103,NO,OSD   ,LIVE  ,D   ,1,940.83
3157103,NO,OSD   ,LIVE  ,D   ,1,941.14
3157103,NO,OSD   ,LIVE  ,D   ,1,942.11
3157103,NO,OSD   ,LIVE  ,D   ,1,942.62
3157103,NO,OSD   ,LIVE  ,D   ,1,942.89
3157103,NO,OSD   ,LIVE  ,D   ,1,949.61
3157103,NO,OSD   ,LIVE  ,D   ,2,1899.3
3157103,NO,OSD   ,LIVE  ,D   ,1,954.43
3157103,NO,OSD   ,LIVE  ,D   ,1,955.62
3157103,NO,OSD   ,LIVE  ,D   ,1,955.72
3157103,NO,OSD   ,LIVE  ,D   ,1,955.84
3157103,NO,OSD   ,LIVE  ,D   ,1,956.93
3157103,NO,OSD   ,LIVE  ,D   ,1,958.86
3157103,NO,OSD   ,LIVE  ,D   ,1,960.62
3157103,NO,OSD   ,LIVE  ,D   ,1,960.82
3157103,NO,OSD   ,LIVE  ,D   ,1,969.4
3157103,NO,OSD   ,LIVE  ,D   ,1,976.72
3157103,NO,OSD   ,LIVE  ,D   ,1,976.8
3157103,NO,OSD   ,LIVE  ,D   ,1,977.87
3157103,NO,OSD   ,LIVE  ,D   ,1,979.24
3157103,NO,OSD   ,LIVE  ,D   ,1,980.74
3157103,NO,OSD   ,LIVE  ,D   ,1,981.64
3157103,NO,OSD   ,LIVE  ,D   ,1,981.65
3157103,NO,OSD   ,LIVE  ,D   ,1,982.98
3157103,NO,OSD   ,LIVE  ,D   ,1,984.07
3157103,NO,OSD   ,LIVE  ,D   ,1,984.53
3157103,NO,OSD   ,LIVE  ,D   ,1,984.58
3157103,NO,OSD   ,LIVE  ,D   ,1,985.91
3157103,NO,OSD   ,LIVE  ,D   ,1,987.07
3157103,NO,OSD   ,LIVE  ,D   ,1,996.73
3157103,NO,OSD   ,LIVE  ,D   ,1,996.96
3157103,NO,OSD   ,LIVE  ,D   ,1,998.08
3157103,NO,OSD   ,LIVE  ,D   ,1,1000.2
3157103,NO,OSD   ,LIVE  ,D   ,1,1000.61
3157103,NO,OSD   ,LIVE  ,D   ,1,1001.81
3157103,NO,OSD   ,LIVE  ,D   ,1,1003.36
3157103,NO,OSD   ,LIVE  ,D   ,1,1003.93
3157103,NO,OSD   ,LIVE  ,D   ,1,1005.86
3157103,NO,OSD   ,LIVE  ,D   ,1,1008.73
3157103,NO,OSD   ,LIVE  ,D   ,1,1009.52
3157103,NO,OSD   ,LIVE  ,D   ,1,1009.97
3157103,NO,OSD   ,LIVE  ,D   ,1,1010.37
3157103,NO,OSD   ,LIVE  ,D   ,1,1014.25
3157103,NO,OSD   ,LIVE  ,D   ,1,1014.51
3157103,NO,OSD   ,LIVE  ,D   ,1,1015.15
3157103,NO,OSD   ,LIVE  ,D   ,1,1016.78
3157103,NO,OSD   ,LIVE  ,D   ,1,1017.05
3157103,NO,OSD   ,LIVE  ,D   ,1,1019.19
3157103,NO,OSD   ,LIVE  ,D   ,1,1020.09
3157103,NO,OSD   ,LIVE  ,D   ,1,1020.39
3157103,NO,OSD   ,LIVE  ,D   ,1,1021.7
3157103,NO,OSD   ,LIVE  ,D   ,1,1023.75
3157103,NO,OSD   ,LIVE  ,D   ,1,1024.25
3157103,NO,OSD   ,LIVE  ,D   ,1,1024.52
3157103,NO,OSD   ,LIVE  ,D   ,1,1027.74
3157103,NO,OSD   ,LIVE  ,D   ,1,1029.58
3157103,NO,OSD   ,LIVE  ,D   ,1,1031.62
3157103,NO,OSD   ,LIVE  ,D   ,1,1034.43
3157103,NO,OSD   ,LIVE  ,D   ,1,1034.97
3157103,NO,OSD   ,LIVE  ,D   ,1,1038.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1042.48
3157103,NO,OSD   ,LIVE  ,D   ,1,1043.36
3157103,NO,OSD   ,LIVE  ,D   ,1,1043.4
3157103,NO,OSD   ,LIVE  ,D   ,1,1043.79
3157103,NO,OSD   ,LIVE  ,D   ,1,1046.02
3157103,NO,OSD   ,LIVE  ,D   ,1,1047.75
3157103,NO,OSD   ,LIVE  ,D   ,1,1049.1
3157103,NO,OSD   ,LIVE  ,D   ,1,1050.03
3157103,NO,OSD   ,LIVE  ,D   ,1,1052.11
3157103,NO,OSD   ,LIVE  ,D   ,1,1053.4
3157103,NO,OSD   ,LIVE  ,D   ,1,1057.98
3157103,NO,OSD   ,LIVE  ,D   ,1,1058.69
3157103,NO,OSD   ,LIVE  ,D   ,1,1059.31
3157103,NO,OSD   ,LIVE  ,D   ,1,1060.13
3157103,NO,OSD   ,LIVE  ,D   ,1,1063.15
3157103,NO,OSD   ,LIVE  ,D   ,1,1066.74
3157103,NO,OSD   ,LIVE  ,D   ,1,1068.41
3157103,NO,OSD   ,LIVE  ,D   ,1,1069.57
3157103,NO,OSD   ,LIVE  ,D   ,1,1070.52
3157103,NO,OSD   ,LIVE  ,D   ,1,1070.68
3157103,NO,OSD   ,LIVE  ,D   ,1,1071.28
3157103,NO,OSD   ,LIVE  ,D   ,1,1072.1
3157103,NO,OSD   ,LIVE  ,D   ,1,1072.55
3157103,NO,OSD   ,LIVE  ,D   ,1,1072.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1073.84
3157103,NO,OSD   ,LIVE  ,D   ,1,1074.38
3157103,NO,OSD   ,LIVE  ,D   ,1,1075.54
3157103,NO,OSD   ,LIVE  ,D   ,1,1077.83
3157103,NO,OSD   ,LIVE  ,D   ,1,1079.87
3157103,NO,OSD   ,LIVE  ,D   ,1,1080.11
3157103,NO,OSD   ,LIVE  ,D   ,1,1080.47
3157103,NO,OSD   ,LIVE  ,D   ,1,1080.55
3157103,NO,OSD   ,LIVE  ,D   ,1,1080.73
3157103,NO,OSD   ,LIVE  ,D   ,1,1080.96
3157103,NO,OSD   ,LIVE  ,D   ,1,1088.43
3157103,NO,OSD   ,LIVE  ,D   ,1,1090.35
3157103,NO,OSD   ,LIVE  ,D   ,1,1091.14
3157103,NO,OSD   ,LIVE  ,D   ,1,1091.52
3157103,NO,OSD   ,LIVE  ,D   ,1,1091.82
3157103,NO,OSD   ,LIVE  ,D   ,1,1092.08
3157103,NO,OSD   ,LIVE  ,D   ,1,1096.06
3157103,NO,OSD   ,LIVE  ,D   ,1,1098.87
3157103,NO,OSD   ,LIVE  ,D   ,1,1100.47
3157103,NO,OSD   ,LIVE  ,D   ,1,1103.63
3157103,NO,OSD   ,LIVE  ,D   ,1,1113.11
3157103,NO,OSD   ,LIVE  ,D   ,1,1113.4
3157103,NO,OSD   ,LIVE  ,D   ,1,1114.15
3157103,NO,OSD   ,LIVE  ,D   ,1,1114.85
3157103,NO,OSD   ,LIVE  ,D   ,1,1122.6
3157103,NO,OSD   ,LIVE  ,D   ,1,1127.88
3157103,NO,OSD   ,LIVE  ,D   ,1,1128.31
3157103,NO,OSD   ,LIVE  ,D   ,1,1128.34
3157103,NO,OSD   ,LIVE  ,D   ,1,1131.36
3157103,NO,OSD   ,LIVE  ,D   ,1,1135.75
3157103,NO,OSD   ,LIVE  ,D   ,1,1136.49
3157103,NO,OSD   ,LIVE  ,D   ,1,1137.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1139.06
3157103,NO,OSD   ,LIVE  ,D   ,1,1141.79
3157103,NO,OSD   ,LIVE  ,D   ,1,1142.06
3157103,NO,OSD   ,LIVE  ,D   ,1,1143.61
3157103,NO,OSD   ,LIVE  ,D   ,1,1144.91
3157103,NO,OSD   ,LIVE  ,D   ,1,1145.66
3157103,NO,OSD   ,LIVE  ,D   ,1,1149.94
3157103,NO,OSD   ,LIVE  ,D   ,1,1151.02
3157103,NO,OSD   ,LIVE  ,D   ,1,1151.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1154.63
3157103,NO,OSD   ,LIVE  ,D   ,1,1157.55
3157103,NO,OSD   ,LIVE  ,D   ,1,1161.19
3157103,NO,OSD   ,LIVE  ,D   ,1,1162.07
3157103,NO,OSD   ,LIVE  ,D   ,2,2328.2
3157103,NO,OSD   ,LIVE  ,D   ,2,2331.02
3157103,NO,OSD   ,LIVE  ,D   ,1,1166.79
3157103,NO,OSD   ,LIVE  ,D   ,1,1172.95
3157103,NO,OSD   ,LIVE  ,D   ,1,1175.38
3157103,NO,OSD   ,LIVE  ,D   ,1,1175.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1180.26
3157103,NO,OSD   ,LIVE  ,D   ,1,1182.26
3157103,NO,OSD   ,LIVE  ,D   ,1,1182.88
3157103,NO,OSD   ,LIVE  ,D   ,1,1183.38
3157103,NO,OSD   ,LIVE  ,D   ,1,1184.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1187.24
3157103,NO,OSD   ,LIVE  ,D   ,1,1188.93
3157103,NO,OSD   ,LIVE  ,D   ,1,1189.71
3157103,NO,OSD   ,LIVE  ,D   ,1,1190.26
3157103,NO,OSD   ,LIVE  ,D   ,1,1190.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1191.03
3157103,NO,OSD   ,LIVE  ,D   ,1,1191.56
3157103,NO,OSD   ,LIVE  ,D   ,1,1191.9
3157103,NO,OSD   ,LIVE  ,D   ,1,1196.84
3157103,NO,OSD   ,LIVE  ,D   ,1,1200.49
3157103,NO,OSD   ,LIVE  ,D   ,1,1205.49
3157103,NO,OSD   ,LIVE  ,D   ,1,1206.95
3157103,NO,OSD   ,LIVE  ,D   ,1,1208.07
3157103,NO,OSD   ,LIVE  ,D   ,1,1209.97
3157103,NO,OSD   ,LIVE  ,D   ,1,1215.9
3157103,NO,OSD   ,LIVE  ,D   ,1,1219.99
3157103,NO,OSD   ,LIVE  ,D   ,1,1221.74
3157103,NO,OSD   ,LIVE  ,D   ,1,1224.44
3157103,NO,OSD   ,LIVE  ,D   ,1,1228.89
3157103,NO,OSD   ,LIVE  ,D   ,1,1228.91
3157103,NO,OSD   ,LIVE  ,D   ,1,1230.54
3157103,NO,OSD   ,LIVE  ,D   ,1,1246.08
3157103,NO,OSD   ,LIVE  ,D   ,1,1246.91
3157103,NO,OSD   ,LIVE  ,D   ,1,1249.67
3157103,NO,OSD   ,LIVE  ,D   ,1,1249.89
3157103,NO,OSD   ,LIVE  ,D   ,1,1250.16
3157103,NO,OSD   ,LIVE  ,D   ,1,1255.76
3157103,NO,OSD   ,LIVE  ,D   ,1,1257.93
3157103,NO,OSD   ,LIVE  ,D   ,1,1260.44
3157103,NO,OSD   ,LIVE  ,D   ,1,1262.94
3157103,NO,OSD   ,LIVE  ,D   ,1,1269.35
3157103,NO,OSD   ,LIVE  ,D   ,1,1272.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1273.41
3157103,NO,OSD   ,LIVE  ,D   ,1,1273.68
3157103,NO,OSD   ,LIVE  ,D   ,1,1274.51
3157103,NO,OSD   ,LIVE  ,D   ,1,1275.02
3157103,NO,OSD   ,LIVE  ,D   ,1,1281.29
3157103,NO,OSD   ,LIVE  ,D   ,1,1284.69
3157103,NO,OSD   ,LIVE  ,D   ,1,1284.84
3157103,NO,OSD   ,LIVE  ,D   ,1,1285.03
3157103,NO,OSD   ,LIVE  ,D   ,1,1286.62
3157103,NO,OSD   ,LIVE  ,D   ,1,1286.86
3157103,NO,OSD   ,LIVE  ,D   ,1,1287.22
3157103,NO,OSD   ,LIVE  ,D   ,1,1288.28
3157103,NO,OSD   ,LIVE  ,D   ,1,1290.15
3157103,NO,OSD   ,LIVE  ,D   ,1,1290.33
3157103,NO,OSD   ,LIVE  ,D   ,1,1290.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1294.5
3157103,NO,OSD   ,LIVE  ,D   ,1,1295.61
3157103,NO,OSD   ,LIVE  ,D   ,1,1295.9
3157103,NO,OSD   ,LIVE  ,D   ,1,1296.87
3157103,NO,OSD   ,LIVE  ,D   ,1,1297.13
3157103,NO,OSD   ,LIVE  ,D   ,1,1297.57
3157103,NO,OSD   ,LIVE  ,D   ,1,1303.7
3157103,NO,OSD   ,LIVE  ,D   ,1,1307.25
3157103,NO,OSD   ,LIVE  ,D   ,1,1311.74
3157103,NO,OSD   ,LIVE  ,D   ,1,1313.2
3157103,NO,OSD   ,LIVE  ,D   ,1,1313.84
3157103,NO,OSD   ,LIVE  ,D   ,1,1315.78
3157103,NO,OSD   ,LIVE  ,D   ,1,1318.45
3157103,NO,OSD   ,LIVE  ,D   ,1,1320.75
3157103,NO,OSD   ,LIVE  ,D   ,1,1321.48
3157103,NO,OSD   ,LIVE  ,D   ,1,1322.28
3157103,NO,OSD   ,LIVE  ,D   ,1,1324.18
3157103,NO,OSD   ,LIVE  ,D   ,1,1327.49
3157103,NO,OSD   ,LIVE  ,D   ,1,1330.7
3157103,NO,OSD   ,LIVE  ,D   ,1,1331.52
3157103,NO,OSD   ,LIVE  ,D   ,1,1331.81
3157103,NO,OSD   ,LIVE  ,D   ,1,1333.25
3157103,NO,OSD   ,LIVE  ,D   ,1,1337.16
3157103,NO,OSD   ,LIVE  ,D   ,1,1341.85
3157103,NO,OSD   ,LIVE  ,D   ,1,1351.78
3157103,NO,OSD   ,LIVE  ,D   ,1,1352.04
3157103,NO,OSD   ,LIVE  ,D   ,1,1357.15
3157103,NO,OSD   ,LIVE  ,D   ,1,1360.9
3157103,NO,OSD   ,LIVE  ,D   ,2,2724.24
3157103,NO,OSD   ,LIVE  ,D   ,1,1364.66
3157103,NO,OSD   ,LIVE  ,D   ,1,1364.93
3157103,NO,OSD   ,LIVE  ,D   ,1,1367.24
3157103,NO,OSD   ,LIVE  ,D   ,1,1367.95
3157103,NO,OSD   ,LIVE  ,D   ,1,1379.73
3157103,NO,OSD   ,LIVE  ,D   ,1,1383.06
3157103,NO,OSD   ,LIVE  ,D   ,1,1389.39
3157103,NO,OSD   ,LIVE  ,D   ,1,1396.6
3157103,NO,OSD   ,LIVE  ,D   ,1,1407.5
3157103,NO,OSD   ,LIVE  ,D   ,1,1409.12
3157103,NO,OSD   ,LIVE  ,D   ,1,1412.06
3157103,NO,OSD   ,LIVE  ,D   ,1,1418.71
3157103,NO,OSD   ,LIVE  ,D   ,1,1421.17
3157103,NO,OSD   ,LIVE  ,D   ,1,1422.22
3157103,NO,OSD   ,LIVE  ,D   ,1,1423.11
3157103,NO,OSD   ,LIVE  ,D   ,1,1426.64
3157103,NO,OSD   ,LIVE  ,D   ,1,1426.69
3157103,NO,OSD   ,LIVE  ,D   ,1,1427.79
3157103,NO,OSD   ,LIVE  ,D   ,1,1430.82
3157103,NO,OSD   ,LIVE  ,D   ,1,1432.51
3157103,NO,OSD   ,LIVE  ,D   ,1,1442.65
3157103,NO,OSD   ,LIVE  ,D   ,1,1449.67
3157103,NO,OSD   ,LIVE  ,D   ,1,1452.74
3157103,NO,OSD   ,LIVE  ,D   ,1,1458.59
3157103,NO,OSD   ,LIVE  ,D   ,1,1463.61
3157103,NO,OSD   ,LIVE  ,D   ,1,1474.3
3157103,NO,OSD   ,LIVE  ,D   ,1,1484.44
3157103,NO,OSD   ,LIVE  ,D   ,1,1484.49
3157103,NO,OSD   ,LIVE  ,D   ,1,1486.56
3157103,NO,OSD   ,LIVE  ,D   ,1,1487.59
3157103,NO,OSD   ,LIVE  ,D   ,1,1504.97
3157103,NO,OSD   ,LIVE  ,D   ,1,1509.18
3157103,NO,OSD   ,LIVE  ,D   ,1,1512.36
3157103,NO,OSD   ,LIVE  ,D   ,1,1527.42
3157103,NO,OSD   ,LIVE  ,D   ,1,1534.42
3157103,NO,OSD   ,LIVE  ,D   ,1,1542.26
3157103,NO,OSD   ,LIVE  ,D   ,1,1549.17
3157103,NO,OSD   ,LIVE  ,D   ,1,1550.13
3157103,NO,OSD   ,LIVE  ,D   ,1,1551.28
3157103,NO,OSD   ,LIVE  ,D   ,1,1551.97
3157103,NO,OSD   ,LIVE  ,D   ,1,1564.82
3157103,NO,OSD   ,LIVE  ,D   ,1,1577.67
3157103,NO,OSD   ,LIVE  ,D   ,1,1582.67
3157103,NO,OSD   ,LIVE  ,D   ,1,1584.72
3157103,NO,OSD   ,LIVE  ,D   ,1,1589.23
3157103,NO,OSD   ,LIVE  ,D   ,1,1590.4
3157103,NO,OSD   ,LIVE  ,D   ,1,1594.62
3157103,NO,OSD   ,LIVE  ,D   ,1,1599.79
3157103,NO,OSD   ,LIVE  ,D   ,1,1617.68
3157103,NO,OSD   ,LIVE  ,D   ,1,1618.99
3157103,NO,OSD   ,LIVE  ,D   ,1,1625.13
3157103,NO,OSD   ,LIVE  ,D   ,1,1629.6
3157103,NO,OSD   ,LIVE  ,D   ,1,1630.15
3157103,NO,OSD   ,LIVE  ,D   ,1,1631.3
3157103,NO,OSD   ,LIVE  ,D   ,1,1633.35
3157103,NO,OSD   ,LIVE  ,D   ,1,1636.95
3157103,NO,OSD   ,LIVE  ,D   ,1,1638.22
3157103,NO,OSD   ,LIVE  ,D   ,1,1647.68
3157103,NO,OSD   ,LIVE  ,D   ,1,1658.01
3157103,NO,OSD   ,LIVE  ,D   ,1,1663.57
3157103,NO,OSD   ,LIVE  ,D   ,1,1681.3
3157103,NO,OSD   ,LIVE  ,D   ,1,1694.4
3157103,NO,OSD   ,LIVE  ,D   ,1,1697.14
3157103,NO,OSD   ,LIVE  ,D   ,1,1698.7
3157103,NO,OSD   ,LIVE  ,D   ,1,1708.87
3157103,NO,OSD   ,LIVE  ,D   ,1,1712.81
3157103,NO,OSD   ,LIVE  ,D   ,1,1719.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1722.72
3157103,NO,OSD   ,LIVE  ,D   ,1,1723.35
3157103,NO,OSD   ,LIVE  ,D   ,1,1733.13
3157103,NO,OSD   ,LIVE  ,D   ,1,1741.62
3157103,NO,OSD   ,LIVE  ,D   ,1,1743.49
3157103,NO,OSD   ,LIVE  ,D   ,1,1744.8
3157103,NO,OSD   ,LIVE  ,D   ,1,1750.51
3157103,NO,OSD   ,LIVE  ,D   ,1,1754.67
3157103,NO,OSD   ,LIVE  ,D   ,1,1767.23
3157103,NO,OSD   ,LIVE  ,D   ,1,1775.6
3157103,NO,OSD   ,LIVE  ,D   ,1,1778.19
3157103,NO,OSD   ,LIVE  ,D   ,1,1780.92
3157103,NO,OSD   ,LIVE  ,D   ,1,1783.52
3157103,NO,OSD   ,LIVE  ,D   ,1,1783.57
3157103,NO,OSD   ,LIVE  ,D   ,1,1792.21
3157103,NO,OSD   ,LIVE  ,D   ,1,1798.94
3157103,NO,OSD   ,LIVE  ,D   ,1,1800.79
3157103,NO,OSD   ,LIVE  ,D   ,1,1801.72
3157103,NO,OSD   ,LIVE  ,D   ,1,1803.62
3157103,NO,OSD   ,LIVE  ,D   ,1,1808.76
3157103,NO,OSD   ,LIVE  ,D   ,1,1820.5
3157103,NO,OSD   ,LIVE  ,D   ,1,1834.68
3157103,NO,OSD   ,LIVE  ,D   ,1,1842.58
3157103,NO,OSD   ,LIVE  ,D   ,1,1842.9
3157103,NO,OSD   ,LIVE  ,D   ,1,1851.59
3157103,NO,OSD   ,LIVE  ,D   ,1,1871.73
3157103,NO,OSD   ,LIVE  ,D   ,1,1872.79
3157103,NO,OSD   ,LIVE  ,D   ,1,1873.15
3157103,NO,OSD   ,LIVE  ,D   ,1,1874.26
3157103,NO,OSD   ,LIVE  ,D   ,1,1895.08
3157103,NO,OSD   ,LIVE  ,D   ,1,1923.06
3157103,NO,OSD   ,LIVE  ,D   ,1,1929.62
3157103,NO,OSD   ,LIVE  ,D   ,1,1947.7
3157103,NO,OSD   ,LIVE  ,D   ,1,1947.96
3157103,NO,OSD   ,LIVE  ,D   ,1,1962.33
3157103,NO,OSD   ,LIVE  ,D   ,1,1976.66
3157103,NO,OSD   ,LIVE  ,D   ,1,1981.83
3157103,NO,OSD   ,LIVE  ,D   ,1,1984.17
3157103,NO,OSD   ,LIVE  ,D   ,1,1988.24
3157103,NO,OSD   ,LIVE  ,D   ,1,1996.63
3157103,NO,OSD   ,LIVE  ,D   ,1,2003.13
3157103,NO,OSD   ,LIVE  ,D   ,1,2016.93
3157103,NO,OSD   ,LIVE  ,D   ,1,2080.83
3157103,NO,OSD   ,LIVE  ,D   ,1,2085.19
3157103,NO,OSD   ,LIVE  ,D   ,1,2099.72
3157103,NO,OSD   ,LIVE  ,D   ,1,2122.92
3157103,NO,OSD   ,LIVE  ,D   ,1,2127.34
3157103,NO,OSD   ,LIVE  ,D   ,1,2136.46
3157103,NO,OSD   ,LIVE  ,D   ,1,2144.28
3157103,NO,OSD   ,LIVE  ,D   ,1,2150.79
3157103,NO,OSD   ,LIVE  ,D   ,1,2150.97
3157103,NO,OSD   ,LIVE  ,D   ,1,2154.75
3157103,NO,OSD   ,LIVE  ,D   ,1,2158.32
3157103,NO,OSD   ,LIVE  ,D   ,1,2167.7
3157103,NO,OSD   ,LIVE  ,D   ,1,2179.26
3157103,NO,OSD   ,LIVE  ,D   ,1,2186.34
3157103,NO,OSD   ,LIVE  ,D   ,1,2194.89
3157103,NO,OSD   ,LIVE  ,D   ,1,2206.52
3157103,NO,OSD   ,LIVE  ,D   ,1,2243.19
3157103,NO,OSD   ,LIVE  ,D   ,1,2259.12
3157103,NO,OSD   ,LIVE  ,D   ,1,2259.89
3157103,NO,OSD   ,LIVE  ,D   ,1,2289.55
3157103,NO,OSD   ,LIVE  ,D   ,1,2302.74
3157103,NO,OSD   ,LIVE  ,D   ,1,2328.3
3157103,NO,OSD   ,LIVE  ,D   ,1,2361.11
3157103,NO,OSD   ,LIVE  ,D   ,1,2370.01
3157103,NO,OSD   ,LIVE  ,D   ,1,2390.36
3157103,NO,OSD   ,LIVE  ,D   ,1,2396.78
3157103,NO,OSD   ,LIVE  ,D   ,1,2415.33
3157103,NO,OSD   ,LIVE  ,D   ,1,2421.74
3157103,NO,OSD   ,LIVE  ,D   ,1,2443.04
3157103,NO,OSD   ,LIVE  ,D   ,1,2466.11
3157103,NO,OSD   ,LIVE  ,D   ,1,2470.37
3157103,NO,OSD   ,LIVE  ,D   ,1,2472.81
3157103,NO,OSD   ,LIVE  ,D   ,1,2478.41
3157103,NO,OSD   ,LIVE  ,D   ,1,2508.18
3157103,NO,OSD   ,LIVE  ,D   ,1,2513.75
3157103,NO,OSD   ,LIVE  ,D   ,1,2525.63
3157103,NO,OSD   ,LIVE  ,D   ,1,2531.55
3157103,NO,OSD   ,LIVE  ,D   ,1,2550.27
3157103,NO,OSD   ,LIVE  ,D   ,1,2553.67
3157103,NO,OSD   ,LIVE  ,D   ,1,2578.07
3157103,NO,OSD   ,LIVE  ,D   ,1,2588.89
3157103,NO,OSD   ,LIVE  ,D   ,1,2596.01
